Id,ExecTime,l2Miss,tlbMiss
2,3614135,463,19
3,3662649,113,4
4,6452406,963,29
5,4547162,1085,19
6,3860027,4840,8
7,4925081,113,5
8,4328973,9883,31
9,6458514,713,11
0,4015216,463,9
1,4039163,529,16
2,3613567,451,19
3,3662297,113,4
4,6451081,970,29
5,4547243,1070,19
6,3859892,4833,8
7,4925190,114,5
8,4328621,9883,31
9,6457405,660,11
0,4017027,480,9
1,4034676,524,16
2,3663784,457,19
3,3662487,114,5
4,6450000,963,29
5,4549081,1090,19
6,3859730,4834,8
7,4925730,110,5
8,4328810,9878,31
9,6458189,736,11
0,4014784,463,9
1,4033541,510,16
2,3613378,454,19
3,3662432,111,4
4,6448811,949,29
5,4547325,1074,19
6,3860027,4833,8
7,4925270,113,5
8,4329000,9878,31
9,6458162,701,11
0,4017217,479,9
1,4044865,518,16
2,3613487,451,19
3,3662703,115,4
4,6449297,964,29
5,4548081,1081,19
6,3859730,4832,8
7,4925270,131,5
8,4328865,9882,31
9,6460162,721,11
0,4015784,469,9
1,4040567,528,16
2,3613649,455,19
3,3662459,114,5
4,6451135,970,29
5,4547946,1068,19
6,3861136,4853,8
7,4925325,115,5
8,4328811,9883,31
9,6459730,726,11
0,4021406,541,9
1,4042136,545,16
2,3615892,502,19
3,3662919,126,4
4,6452460,989,29
5,4552919,1133,19
6,3860487,4848,8
7,4925297,136,5
8,4329162,9883,31
9,6460703,920,11
0,4018810,493,9
1,4040162,531,16
2,3614027,456,19
3,3662297,108,4
4,6452486,979,29
5,4548649,1081,19
6,3859729,4826,8
7,4925865,118,5
8,4329162,9877,31
9,6459594,720,11
0,4016919,479,9
1,4035649,506,16
2,3614486,460,19
3,3662568,116,4
4,6450216,962,29
5,4550324,1085,19
6,3860297,4827,8
7,4925433,114,5
8,4329081,9876,31
9,6459756,721,11
0,4016676,461,9
1,4043784,517,16
2,3614217,458,19
3,3662730,111,4
4,6449892,951,29
5,4547757,1083,19
6,3859567,4821,8
7,4924865,112,5
8,4328945,9876,31
9,6459351,703,11
0,4016109,470,9
1,4041541,509,16
2,3613838,456,19
3,3662135,110,4
4,6451352,957,29
5,4549622,1079,19
6,3860135,4823,8
7,4925541,132,5
8,4329108,9872,31
9,6458000,725,11
0,4016243,467,9
1,4037270,516,16
2,3614189,466,19
3,3662243,114,4
4,6449756,965,29
5,4548622,1089,19
6,3859865,4832,8
7,4925189,127,5
8,4328703,9877,31
9,6459865,698,11
0,4016892,473,9
1,4042162,522,16
2,3614189,467,19
3,3662486,113,5
4,6449757,963,29
5,4550433,1082,19
6,3859702,4824,8
7,4925730,131,5
8,4328811,9879,31
9,6459757,731,11
0,4016325,474,9
1,4040891,525,16
2,3613919,460,19
3,3662352,116,4
4,6449757,964,29
5,4548946,1083,19
6,3860486,4826,8
7,4925216,114,5
8,4328784,9879,31
9,6459784,725,11
0,4020703,538,9
1,4041946,532,16
2,3615973,500,19
3,3662595,120,4
4,6452757,993,29
5,4552783,1118,19
6,3859784,4841,8
7,4925487,136,5
8,4328865,9890,31
9,6460892,937,11
0,4022189,529,9
1,4033892,515,16
2,3614324,465,19
3,3662459,123,4
4,6449757,977,29
5,4550000,1099,19
6,3860054,4836,8
7,4924838,117,5
8,4328865,9885,31
9,6460000,725,11
0,4015919,470,9
1,4036243,509,17
2,3613946,452,19
3,3664837,114,4
4,6450784,967,29
5,4548082,1077,19
6,3860594,4836,8
7,4924838,114,5
8,4328784,9884,31
9,6459297,720,11
0,4016324,478,9
1,4041054,511,16
2,3613811,456,19
3,3662540,115,4
4,6451162,973,29
5,4547216,1079,19
6,3859676,4840,8
7,4925541,137,5
8,4328757,9882,31
9,6459540,755,11
0,4016648,477,9
1,4034487,503,16
2,3614189,452,19
3,3662108,110,5
4,6450000,961,29
5,4548270,1083,19
6,3859784,4835,8
7,4925135,112,5
8,4329162,9875,31
9,6459405,718,11
0,4014162,455,9
1,4037513,512,16
2,3613892,452,19
3,3662217,110,4
4,6451243,964,29
5,4548486,1076,19
6,3859756,4828,8
7,4925433,115,5
8,4328973,9876,31
9,6459433,724,11
0,4015108,460,9
1,4035784,505,16
2,3613297,445,19
3,3662622,110,4
4,6450892,966,29
5,4545676,1070,19
6,3860054,4829,8
7,4925432,130,5
8,4328865,9879,31
9,6459595,714,11
0,4015648,471,9
1,4042379,518,16
2,3614027,457,19
3,3662243,111,4
4,6450459,964,29
5,4549568,1084,19
6,3859649,4830,8
7,4925432,131,5
8,4328757,9878,31
9,6458946,678,11
0,4022432,557,9
1,4043135,551,16
2,3615675,488,19
3,3662946,117,4
4,6452216,988,29
5,4551243,1110,19
6,3859973,4836,8
7,4925000,130,5
8,4329298,9883,31
9,6461703,941,11
0,4019487,515,9
1,4041406,526,16
2,3614486,471,19
3,3662540,117,4
4,6451865,970,29
5,4547973,1084,19
6,3860108,4837,8
7,4925270,134,5
8,4329000,9880,31
9,6459865,748,11
0,4016027,461,9
1,4042486,516,16
2,3614433,462,19
3,3662892,115,4
4,6450757,963,29
5,4549594,1081,19
6,3859865,4833,8
7,4925189,115,5
8,4328892,9879,31
9,6460513,747,11
0,4016676,467,9
1,4034649,522,16
2,3614324,465,19
3,3662892,115,4
4,6448865,954,29
5,4547244,1073,19
6,3860216,4836,8
7,4925324,119,5
8,4329081,9884,31
9,6458405,776,11
0,4014811,454,9
1,4040297,508,16
2,3614487,457,19
3,3662621,116,5
4,6450729,960,29
5,4547351,1072,19
6,3859973,4834,8
7,4925595,132,5
8,4328594,9883,31
9,6459676,708,11
0,4016621,473,9
1,4039486,518,16
2,3614919,465,19
3,3662217,112,4
4,6449649,959,29
5,4546811,1067,19
6,3860351,4835,8
7,4925540,133,5
8,4328351,9878,31
9,6458244,727,11
0,4013675,452,9
1,4036135,509,16
2,3614270,455,19
3,3662135,109,5
4,6449189,954,29
5,4546811,1071,19
6,3860135,4824,8
7,4925514,114,5
8,4328703,9878,31
9,6457297,711,11
0,4015108,464,9
1,4037757,519,16
2,3614189,457,19
3,3662513,114,5
4,6448621,955,29
5,4546973,1072,19
6,3860054,4823,8
7,4925406,132,5
8,4328973,9882,31
9,6458162,725,11
0,4022919,545,9
1,4045189,550,16
2,3616351,505,19
3,3662757,124,5
4,6451973,987,29
5,4551702,1133,19
6,3860621,4847,8
7,4925837,135,5
8,4329459,9887,31
9,6462136,1008,11
0,4017622,490,9
1,4034946,517,16
2,3613973,454,19
3,3662297,115,4
4,6450352,970,29
5,4548270,1087,19
6,3860541,4836,8
7,4925594,134,5
8,4328973,9876,31
9,6459109,718,11
0,4016270,471,9
1,4039027,520,16
2,3614649,464,19
3,3662703,115,4
4,6449703,956,29
5,4547297,1078,19
6,3860135,4837,8
7,4925514,120,5
8,4328919,9875,31
9,6459514,702,11
0,4016189,460,9
1,4040352,522,16
2,3615163,459,19
3,3662325,111,5
4,6449648,958,29
5,4547189,1073,19
6,3860406,4839,8
7,4925135,133,5
8,4328594,9878,31
9,6457838,683,11
0,4016595,462,9
1,4039378,519,16
2,3614811,454,19
3,3662216,112,4
4,6451324,963,29
5,4546703,1080,19
6,3860675,4836,8
7,4925081,129,5
8,4328892,9877,31
9,6459540,740,11
0,4015378,462,9
1,4038324,518,16
2,3664135,458,19
3,3662081,108,4
4,6451378,961,29
5,4548081,1075,19
6,3859892,4833,8
7,4925054,129,5
8,4328459,9875,31
9,6456973,711,11
0,4016135,464,9
1,4042325,531,16
2,3614729,459,19
3,3662351,113,4
4,6449054,960,29
5,4546406,1078,19
6,3860027,4833,8
7,4925459,116,5
8,4328460,9874,31
9,6457703,702,11
0,4015081,457,9
1,4048703,536,16
2,3614432,456,19
3,3662567,111,5
4,6450216,963,29
5,4548513,1084,19
6,3859540,4835,8
7,4925379,118,5
8,4328865,9876,31
9,6457811,701,11
0,4020649,537,9
1,4045217,542,16
2,3616406,499,19
3,3662378,118,4
4,6451703,985,29
5,4551703,1119,19
6,3860406,4844,8
7,4925595,137,5
8,4329108,9890,31
9,6460730,872,11
0,4020811,508,9
1,4043351,532,16
2,3614378,466,19
3,3662000,115,4
4,6452000,977,29
5,4548297,1099,19
6,3860514,4835,8
7,4925297,114,5
8,4328892,9880,31
9,6457432,692,11
0,4016135,478,9
1,4040865,502,16
2,3614568,465,19
3,3662135,118,5
4,6448892,961,29
5,4548432,1086,19
6,3860649,4834,8
7,4925108,119,5
8,4328703,9880,31
9,6457379,672,11
0,4016324,464,9
1,4038406,513,16
2,3613730,452,19
3,3662163,112,5
4,6448838,964,29
5,4549486,1084,19
6,3860891,4834,8
7,4925108,131,5
8,4328783,9879,31
9,6458568,692,11
0,4014217,456,9
1,4032730,509,16
2,3664703,464,19
3,3662513,116,4
4,6450108,965,29
5,4547784,1081,19
6,3859433,4830,8
7,4925243,116,5
8,4328622,9876,31
9,6459594,709,11
0,4016730,468,9
1,4043081,513,16
2,3614000,458,19
3,3662460,111,4
4,6450027,960,29
5,4547135,1078,19
6,3859486,4834,8
7,4925135,112,5
8,4328946,9878,31
9,6458216,686,11
0,4015108,461,9
1,4039163,511,16
2,3614865,461,19
3,3662513,110,5
4,6449594,954,29
5,4548216,1085,19
6,3859703,4831,8
7,4925162,130,5
8,4328703,9875,31
9,6458136,727,11
0,4015514,463,9
1,4035946,517,16
2,3614108,451,19
3,3662351,110,4
4,6450108,949,29
5,4549243,1092,19
6,3860162,4828,8
7,4925324,133,5
8,4329216,9872,31
9,6458514,726,11
0,4021784,551,9
1,4035892,558,16
2,3616135,494,19
3,3662459,124,4
4,6452541,991,29
5,4552946,1147,19
6,3860378,4837,8
7,4925432,139,5
8,4328865,9891,31
9,6461487,998,11
0,4019648,505,9
1,4038838,541,16
2,3664540,463,19
3,3662865,118,4
4,6451864,975,29
5,4549216,1098,19
6,3860541,4836,8
7,4925486,136,5
8,4328622,9884,31
9,6459270,721,11
0,4016244,487,9
1,4044135,534,16
2,3614486,468,19
3,3662568,117,5
4,6451892,970,29
5,4548081,1083,19
6,3860270,4837,8
7,4925432,131,5
8,4328811,9881,31
9,6459865,771,11
0,4015000,464,9
1,4040054,516,16
2,3614405,457,19
3,3662351,115,4
4,6451784,966,29
5,4547973,1082,19
6,3860784,4834,8
7,4925243,132,5
8,4329216,9877,31
9,6458189,822,11
0,4014271,467,9
1,4035918,517,16
2,3614135,456,19
3,3662621,116,4
4,6448730,957,29
5,4546433,1077,19
6,3859973,4834,8
7,4925163,135,5
8,4329135,9880,31
9,6459622,746,11
0,4015351,475,9
1,4044081,524,16
2,3614568,461,19
3,3662406,111,4
4,6452432,963,29
5,4545756,1074,19
6,3859703,4832,8
7,4925108,119,5
8,4329000,9876,31
9,6460351,809,11
0,4017270,472,9
1,4039540,508,16
2,3613811,458,19
3,3662432,112,5
4,6449027,959,29
5,4547919,1079,19
6,3859541,4835,8
7,4924973,110,5
8,4328811,9876,31
9,6458054,761,11
0,4014297,464,9
1,4046405,519,16
2,3663891,461,19
3,3662216,112,4
4,6448784,961,29
5,4546433,1071,19
6,3860108,4835,8
7,4925297,128,5
8,4329189,9877,31
9,6459216,729,11
0,4021595,548,9
1,4035783,546,16
2,3616405,510,19
3,3662595,119,4
4,6452540,979,29
5,4552783,1147,19
6,3860243,4846,8
7,4925676,134,5
8,4329432,9890,31
9,6460702,901,11
0,4016973,495,9
1,4041405,535,16
2,3614595,468,19
3,3662189,106,5
4,6452189,979,29
5,4549567,1110,19
6,3859973,4836,8
7,4925513,130,5
8,4328946,9880,31
9,6459757,721,11
0,4016568,491,9
1,4038243,519,16
2,3614703,470,19
3,3662622,112,4
4,6449784,959,29
5,4548946,1088,19
6,3859892,4830,8
7,4925486,119,5
8,4328865,9876,31
9,6458108,747,11
0,4016838,476,9
1,4042811,523,16
2,3614919,466,19
3,3662379,110,4
4,6450811,955,29
5,4546216,1071,19
6,3859946,4833,8
7,4925513,134,5
8,4329324,9878,31
9,6458270,779,11
0,4016784,468,9
1,4036000,525,16
2,3614351,457,19
3,3662379,109,4
4,6447892,953,29
5,4548459,1089,19
6,3859135,4833,8
7,4925081,114,5
8,4329027,9878,31
9,6458432,782,11
0,4014621,458,9
1,4036000,516,16
2,3614351,457,19
3,3662568,109,5
4,6450216,951,29
5,4548622,1094,19
6,3860027,4833,8
7,4925351,134,5
8,4329027,9874,31
9,6458811,798,11
0,4015514,465,9
1,4040865,514,16
2,3613702,457,19
3,3662270,111,4
4,6449865,954,29
5,4548621,1078,19
6,3859595,4833,8
7,4925568,117,5
8,4328973,9876,31
9,6458135,742,11
0,4014541,457,9
1,4029027,523,16
2,3613487,450,19
3,3662514,109,4
4,6448730,953,29
5,4548486,1074,19
6,3859730,4823,8
7,4925567,114,5
8,4328676,9877,31
9,6458595,778,11
0,4023000,553,9
1,4036271,547,16
2,3615892,498,19
3,3662891,125,4
4,6452730,991,29
5,4552675,1130,19
6,3860081,4840,8
7,4925460,138,5
8,4328973,9893,31
9,6461514,984,11
0,4019189,520,9
1,4037622,533,16
2,3615054,475,19
3,3662162,113,4
4,6453027,987,29
5,4548730,1108,19
6,3860000,4836,8
7,4925081,115,5
8,4328865,9878,31
9,6459946,725,11
0,4016216,471,9
1,4036973,512,16
2,3614324,453,19
3,3662244,106,5
4,6450513,964,29
5,4548135,1079,19
6,3860108,4838,8
7,4925514,114,5
8,4328730,9880,31
9,6459729,770,11
0,4013973,446,9
1,4044190,520,16
2,3614162,458,19
3,3662270,106,4
4,6450622,965,29
5,4547676,1080,19
6,3859595,4831,8
7,4925324,132,5
8,4328730,9878,31
9,6459189,708,11
0,4015000,466,9
1,4038567,514,16
2,3614486,457,19
3,3661973,110,4
4,6450864,963,29
5,4548568,1078,19
6,3860216,4833,8
7,4925324,132,5
8,4329297,9884,31
9,6459405,690,11
0,4014324,459,9
1,4040946,520,16
2,3614783,458,19
3,3664487,110,5
4,6450649,966,29
5,4548081,1080,19
6,3859513,4829,8
7,4925406,117,5
8,4329108,9876,31
9,6459216,672,11
0,4014919,461,9
1,4038838,517,16
2,3614135,452,19
3,3662216,111,4
4,6450568,963,29
5,4547946,1082,19
6,3859730,4832,8
7,4925459,133,5
8,4328838,9876,31
9,6457378,712,11
0,4015297,463,9
1,4036459,520,16
2,3613973,452,19
3,3661838,107,5
4,6450027,955,29
5,4547379,1081,19
6,3859784,4831,8
7,4925810,132,5
8,4328649,9875,31
9,6459703,803,11
0,4023541,560,9
1,4040621,539,16
2,3615540,489,19
3,3662595,121,4
4,6450946,973,29
5,4552676,1135,19
6,3859919,4840,8
7,4925378,138,5
8,4329324,9886,31
9,6461730,1055,11
0,4020297,518,9
1,4040216,528,16
2,3614378,466,19
3,3662838,112,4
4,6451973,965,29
5,4548406,1096,19
6,3859676,4835,8
7,4925135,118,5
8,4328648,9874,31
9,6457648,714,11
0,4017514,488,9
1,4037487,516,16
2,3613973,463,19
3,3662513,112,5
4,6450891,968,29
5,4547487,1095,19
6,3859567,4835,8
7,4924838,117,5
8,4328838,9877,31
9,6459378,742,11
0,4014730,456,9
1,4041243,525,16
2,3614595,458,19
3,3662540,109,4
4,6450946,951,29
5,4548514,1092,19
6,3860135,4833,8
7,4924838,129,5
8,4328892,9878,31
9,6458216,740,11
0,4017351,470,9
1,4042433,522,16
2,3613973,454,19
3,3662648,111,4
4,6449649,957,29
5,4549649,1089,19
6,3859649,4834,8
7,4925163,130,5
8,4329027,9876,31
9,6458243,729,11
0,4016136,463,9
1,4040162,517,16
2,3613838,452,19
3,3662514,112,5
4,6449946,964,29
5,4550487,1096,19
6,3859919,4836,8
7,4925162,129,5
8,4328973,9878,31
9,6458162,758,11
0,4015513,466,9
1,4040784,525,16
2,3613865,449,19
3,3662459,113,4
4,6448621,959,29
5,4548595,1087,19
6,3860217,4836,8
7,4925649,134,5
8,4328378,9879,31
9,6457919,729,11
0,4013892,452,9
1,4040891,509,16
2,3663703,454,19
3,3662541,111,5
4,6448730,955,29
5,4549216,1085,19
6,3860270,4837,8
7,4925189,133,5
8,4328513,9880,31
9,6457811,788,11
0,4024297,570,9
1,4041460,555,16
2,3616595,515,19
3,3662676,125,4
4,6451621,985,29
5,4552541,1142,19
6,3860541,4845,8
7,4925243,137,5
8,4329432,9887,31
9,6461244,1006,11
0,4020514,524,9
1,4032703,528,16
2,3664649,474,19
3,3662406,114,4
4,6452973,971,29
5,4548135,1097,19
6,3860054,4836,8
7,4925162,127,5
8,4328973,9879,31
9,6458460,754,11
0,4016973,484,9
1,4040703,515,16
2,3664324,462,19
3,3662297,111,4
4,6451081,968,29
5,4548378,1091,19
6,3860027,4838,8
7,4924756,110,5
8,4329108,9873,31
9,6459919,745,11
0,4015703,463,9
1,4044054,520,16
2,3614756,462,19
3,3662649,112,4
4,6449136,954,29
5,4549352,1089,19
6,3859730,4827,8
7,4924892,112,5
8,4329351,9874,31
9,6457946,655,11
0,4018649,486,9
1,4039973,517,16
2,3614297,457,19
3,3662433,113,4
4,6451351,962,29
5,4549108,1099,19
6,3859838,4833,8
7,4925054,112,5
8,4328973,9874,31
9,6458432,776,11
0,4016189,455,9
1,4039865,514,16
2,3614270,460,19
3,3662379,116,5
4,6450108,961,29
5,4548406,1081,19
6,3859919,4833,8
7,4925109,113,5
8,4328892,9873,31
9,6457838,705,11
0,4016054,471,9
1,4045243,512,16
2,3614270,460,19
3,3662325,117,4
4,6449946,961,29
5,4546676,1078,19
6,3859325,4834,8
7,4925460,114,5
8,4328676,9872,31
9,6457973,709,11
0,4015352,464,9
1,4036243,520,16
2,3613865,459,19
3,3662460,111,4
4,6449540,953,29
5,4547027,1077,19
6,3860162,4835,8
7,4924892,114,5
8,4328729,9872,31
9,6457891,708,11
0,4021216,530,9
1,4037298,535,16
2,3616190,507,19
3,3663054,127,5
4,6452352,986,29
5,4550244,1115,19
6,3859622,4842,8
7,4925027,141,5
8,4329324,9889,31
9,6460405,866,11
0,4019622,532,9
1,4039460,517,16
2,3615703,474,19
3,3662540,111,5
4,6450514,970,29
5,4548784,1102,19
6,3859892,4833,8
7,4925378,133,5
8,4328730,9879,31
9,6459351,638,11
0,4017433,471,9
1,4042756,501,16
2,3614676,468,19
3,3662946,113,4
4,6448513,956,29
5,4547433,1077,19
6,3860351,4839,8
7,4925513,133,5
8,4328784,9878,31
9,6459217,701,11
0,4014919,468,9
1,4036621,512,16
2,3614568,467,19
3,3662324,110,5
4,6450487,958,29
5,4548513,1087,19
6,3860298,4831,8
7,4926054,131,5
8,4328568,9879,31
9,6459811,791,11
0,4014351,453,9
1,4037595,505,16
2,3614352,462,19
3,3662325,111,5
4,6447432,951,29
5,4549189,1096,19
6,3859946,4824,8
7,4925567,132,5
8,4328946,9876,31
9,6459486,758,11
0,4013838,445,9
1,4040271,524,16
2,3613459,450,19
3,3662270,112,4
4,6449757,961,29
5,4548216,1083,19
6,3860081,4837,8
7,4925352,116,5
8,4328729,9874,31
9,6459892,731,11
0,4015432,457,9
1,4041081,517,16
2,3664378,457,19
3,3662702,115,4
4,6450621,970,29
5,4549109,1089,19
6,3860351,4830,8
7,4925243,133,5
8,4328540,9874,31
9,6459378,730,11
0,4015108,453,9
1,4039379,518,16
2,3613810,458,19
3,3662621,112,4
4,6450919,954,29
5,4547162,1075,19
6,3860406,4830,8
7,4925459,117,5
8,4328784,9880,31
9,6457433,673,11
0,4022649,556,9
1,4038243,556,16
2,3616757,502,19
3,3663189,117,4
4,6451325,982,29
5,4551756,1124,19
6,3860486,4846,8
7,4925351,135,5
8,4329351,9882,31
9,6460433,887,11
0,4019000,512,9
1,4036378,528,16
2,3614919,469,19
3,3662324,106,5
4,6450784,952,29
5,4548270,1080,19
6,3859810,4838,8
7,4925352,115,5
8,4329135,9872,31
9,6457730,709,11
0,4014810,463,9
1,4035325,522,16
2,3614378,460,19
3,3662594,112,4
4,6451027,958,29
5,4548811,1086,19
6,3860189,4835,8
7,4925325,131,5
8,4328784,9876,31
9,6458352,706,11
0,4014648,453,9
1,4035243,521,16
2,3614486,463,19
3,3661864,109,4
4,6448946,959,29
5,4548189,1079,19
6,3859649,4830,8
7,4925217,114,5
8,4328378,9870,31
9,6458189,738,11
0,4016027,462,9
1,4035730,508,16
2,3614729,463,19
3,3662622,117,5
4,6450675,961,29
5,4549811,1090,19
6,3859919,4831,8
7,4925217,128,5
8,4328595,9875,31
9,6458135,742,11
0,4013946,450,9
1,4041595,527,16
2,3614108,455,19
3,3662270,109,4
4,6448676,958,29
5,4548622,1080,19
6,3859865,4828,8
7,4925000,113,5
8,4328568,9875,31
9,6458000,716,11
0,4016000,463,9
1,4036108,525,16
2,3613702,450,19
3,3662459,113,4
4,6451081,966,29
5,4550081,1088,19
6,3859838,4829,8
7,4925000,111,5
8,4328648,9875,31
9,6457972,715,11
0,4016189,468,9
1,4042784,515,16
2,3614837,459,19
3,3662378,110,4
4,6451675,956,29
5,4549190,1080,19
6,3859837,4829,8
7,4924892,128,5
8,4328486,9875,31
9,6457838,669,11
0,4021892,549,9
1,4038568,557,16
2,3666190,510,19
3,3662865,121,4
4,6452135,988,29
5,4551540,1137,19
6,3860379,4848,8
7,4925460,136,5
8,4329406,9881,31
9,6461595,992,11
0,4018594,520,9
1,4040027,527,16
2,3613892,458,19
3,3661702,112,4
4,6449648,968,29
5,4547433,1083,19
6,3860729,4841,8
7,4925163,113,5
8,4328595,9878,31
9,6457919,708,11
0,4016135,480,9
1,4037757,525,16
2,3614271,461,19
3,3662054,110,5
4,6450648,967,29
5,4548379,1084,19
6,3860135,4825,8
7,4925325,118,5
8,4328622,9880,31
9,6457027,644,11
0,4015567,465,9
1,4035270,512,16
2,3613756,455,19
3,3662432,114,4
4,6450460,963,29
5,4550405,1085,19
6,3860189,4822,8
7,4925243,115,5
8,4329108,9874,31
9,6456865,653,11
0,4016379,475,9
1,4038162,512,17
2,3613892,456,19
3,3662648,118,4
4,6451919,960,29
5,4550000,1077,19
6,3860649,4833,8
7,4925540,133,5
8,4329081,9874,31
9,6457622,695,11
0,4015459,469,9
1,4037135,527,16
2,3614108,453,19
3,3662594,113,5
4,6450703,947,29
5,4547811,1083,19
6,3860567,4833,8
7,4925081,114,5
8,4328946,9877,31
9,6458108,670,11
0,4015864,474,9
1,4037702,518,16
2,3614190,456,19
3,3662514,114,4
4,6449270,951,29
5,4547676,1077,19
6,3860027,4832,8
7,4925162,118,5
8,4329108,9880,31
9,6458405,734,11
0,4014270,458,9
1,4037189,528,16
2,3614027,455,19
3,3662567,109,5
4,6450675,952,29
5,4548270,1085,19
6,3860162,4828,8
7,4925054,116,5
8,4329189,9877,31
9,6457838,718,11
0,4020433,525,9
1,4043757,557,16
2,3616676,513,19
3,3662676,115,5
4,6449973,977,29
5,4551675,1126,19
6,3860783,4840,8
7,4925324,139,5
8,4328892,9886,31
9,6461405,929,11
0,4020838,519,9
1,4034892,541,16
2,3663703,454,19
3,3662027,113,4
4,6450568,967,29
5,4549243,1089,19
6,3860027,4855,8
7,4925487,132,5
8,4328649,9877,31
9,6458351,751,11
0,4016567,474,9
1,4041892,522,16
2,3613649,447,19
3,3662351,115,4
4,6451568,968,29
5,4548000,1075,19
6,3860108,4869,8
7,4925432,113,5
8,4328729,9880,31
9,6458108,713,11
0,4017514,479,9
1,4039297,522,16
2,3613378,450,19
3,3662190,109,5
4,6449027,964,29
5,4547243,1091,19
6,3860676,4861,8
7,4925189,121,5
8,4328622,9880,31
9,6457892,700,11
0,4015621,471,9
1,4034135,513,16
2,3613676,450,19
3,3662648,110,5
4,6449811,957,29
5,4546756,1084,19
6,3860081,4850,8
7,4925351,131,5
8,4328730,9876,31
9,6458108,732,11
0,4015784,473,9
1,4035649,522,16
2,3613405,446,19
3,3662297,107,4
4,6450297,958,29
5,4548757,1079,19
6,3860189,4833,8
7,4924810,110,5
8,4328648,9875,31
9,6457892,700,11
